n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
118,5,10.0,random,0.8334915927650371,0.75,0.07003597346592387,0.23832386252244347,0.8956735886104927,1.4625478182715546,0,medium,43,0.3644067796610169,17,101,0.1440677966101695,0.628587312906585,43
168,5,10.0,random,0.7389382788972889,0.75,0.06784509239153554,0.09670811488557263,0.9293944834208928,0.8996460987203834,0,medium,51,0.30357142857142855,16,152,0.09523809523809523,0.675630490137715,45
50,5,10.0,random,0.8927045282920643,0.75,0.04959425920921099,0.2410622049122169,0.8581396510235644,0.24307930498644081,0,spread,19,0.38,7,43,0.14,0.6265585028437904,19
60,5,10.0,random,0.7494181480736346,0.75,0.18001994595125803,0.44574591678036823,0.7996101149813502,0.056914900494651866,0,tight,13,0.21666666666666667,6,54,0.1,0.6715062936967781,13
114,5,10.0,random,0.6936064899740937,0.75,0.037134923509107354,0.11220285896753004,0.9210408841243244,0.3831124446608596,0,tight,31,0.2719298245614035,10,104,0.08771929824561403,0.6835869156750863,31
25,5,10.0,random,0.9730589076930047,0.75,0.03284012881337477,0.14224775592870242,0.9295691887111888,1.973433956226135,0,medium,11,0.44,5,20,0.2,0.5884391613932902,11
195,5,10.0,random,0.7507525290863674,0.75,0.056804337270725785,0.12380490013784293,0.9284866821499611,0.45752120314561684,0,medium,60,0.3076923076923077,17,178,0.08717948717948718,0.6704153573194531,60
63,5,10.0,random,0.7287556287578669,0.75,0.044062693891980566,0.07240754260082574,0.9695650437878156,0.8074784117782143,0,tight,16,0.25396825396825395,8,55,0.12698412698412698,0.6547265003624566,16
85,5,10.0,random,0.7220915047572983,0.75,0.10302789796799279,0.26279254408731584,0.9435391090767982,1.7899486888898444,0,medium,12,0.1411764705882353,5,80,0.058823529411764705,0.6956796120275763,12
120,5,10.0,random,0.8729180222505105,0.75,0.08368834598017759,0.4196789425927502,0.8853101446608637,1.5628725507997006,0,medium,40,0.3333333333333333,13,107,0.10833333333333334,0.6687055003659698,40
111,5,10.0,random,0.7722759801023936,0.75,0.152271321297691,0.2832699365279575,0.9232268257732539,0.9322633417272483,0,spread,33,0.2972972972972973,11,100,0.0990990990990991,0.6765479101096012,33
85,5,10.0,random,0.9606441861436081,0.75,0.059849126743211946,0.1358682335919614,0.934757507048473,0.5272255473592302,0,spread,40,0.47058823529411764,18,67,0.21176470588235294,0.5800402679035166,40
117,5,10.0,random,0.8302013860477451,0.75,0.04940909856554405,0.05086186206138485,0.879241475612075,1.1046357965061115,0,tight,26,0.2222222222222222,5,112,0.042735042735042736,0.7190611613378259,26
133,5,10.0,random,0.7495093234284189,0.75,0.07038920375417539,0.314620546327699,0.8779179220697155,1.715074522887765,0,tight,33,0.24812030075187969,12,121,0.09022556390977443,0.6748237284761486,33
98,5,10.0,random,0.7734018917328277,0.75,0.04911893772761062,0.3219267234589516,0.8541723684546143,1.958357774099816,0,spread,32,0.32653061224489793,11,87,0.11224489795918367,0.6545727227445379,32
174,5,10.0,random,0.9276291302188089,0.75,0.0623886154600279,0.24908152844470385,0.9695989027456329,1.2393221495926794,0,medium,69,0.39655172413793105,19,155,0.10919540229885058,0.6602374306938801,56
127,5,10.0,random,0.6956228050641805,0.75,0.11473596365524048,0.5041910281257656,0.887504283410841,0.3247602675653938,0,spread,28,0.2204724409448819,8,119,0.06299212598425197,0.7043096499648095,28
195,5,10.0,random,0.7245708952098971,0.75,0.10616414250506961,0.14582806519190433,0.8207590221029434,1.7300587855822769,0,medium,53,0.2717948717948718,14,181,0.07179487179487179,0.6962245306007185,48
